unit_id,timestamp,latitude,longitude,dist_diff,distance_by_interval,flag,rank,cluster_number,alert_info
1410591,2017-03-25T01:49:00.000Z,18.38463090345972,73.85596599174303,1.971802112424834,9.876898250712514,0.0,3,1,"[]"
1410765,2017-03-25T01:50:00.000Z,18.35640927046495,73.85343752685743,nan.0,13.04714427721451,nan.0,1,1,"[]"
1410947,2017-03-25T01:50:00.000Z,18.35623738298123,73.85343580798258,0.05169012930529782,12.99545414790921,0.0,2,1,"[]"
1410591,2017-03-25T01:50:00.000Z,18.3752773595536,73.85569956614326,2.078109367151516,10.9173447807577,0.0,3,1,"[]"
1410765,2017-03-25T01:51:00.000Z,18.35528054265516,73.85326621233197,nan.0,13.17394866177299,nan.0,1,1,"[]"
1410947,2017-03-25T01:51:00.000Z,18.35556931362781,73.85333783211686,0.1034923850737481,13.07045627669924,0.0,2,1,"[]"
1410591,2017-03-25T01:51:00.000Z,18.36610888117164,73.85384260836074,1.114960644633953,11.95549563206529,0.0,3,1,"[]"
1410765,2017-03-25T01:52:00.000Z,18.34831222406488,73.85193580320792,nan.0,13.9614096852966,nan.0,1,1,"[]"
1410947,2017-03-25T01:52:00.000Z,18.35540086389376,73.85329772503732,0.8717503811712977,13.0896593041253,0.0,2,1,"[]"
1410591,2017-03-25T01:52:00.000Z,18.35600075121197,73.85338939836198,0.009173714327211258,13.08048558979809,0.0,3,1,"[]"
1410765,2017-03-25T01:53:00.000Z,18.33953908689549,73.85336934482221,nan.0,14.94860165093076,nan.0,1,1,"[]"
1410591,2017-03-25T01:53:00.000Z,18.3554489923892,73.85330288166183,1.806087513714713,13.14251413721605,0.0,2,1,"[]"
1410947,2017-03-25T01:53:00.000Z,18.35543753322363,73.85329600616248,0.048773053190585,13.09374108402546,0.0,3,1,"[]"
1410765,2017-03-25T01:54:00.000Z,18.33204880331297,73.85295452302816,nan.0,15.78263324874345,nan.0,1,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410947,2017-03-25T01:54:00.000Z,18.35541747968385,73.85330116278701,2.686597105267417,13.09603614347603,0.0,3,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1412130,2017-03-25T01:54:00.000Z,18.49081726132309,73.81891106095958,13.09603614347603,0.0,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T01:55:00.000Z,18.32657877062252,73.85219764514147,nan.0,16.39609745660838,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410947,2017-03-25T01:55:00.000Z,18.35541576080902,73.85331434082742,3.298658331773989,13.09743912483439,0.0,3,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T01:56:00.000Z,18.32220881782791,73.85680251083051,nan.0,17.08339799135091,nan.0,1,1,"[]"
1410947,2017-03-25T01:56:00.000Z,18.35305058903294,73.8528244614988,3.717930101598473,13.36546788975244,0.0,2,1,"[]"
1410591,2017-03-25T01:56:00.000Z,18.35534929764864,73.85327939037239,0.2115944240074494,13.15387346574499,0.0,3,1,"[]"
1410765,2017-03-25T01:57:00.000Z,18.31615723248419,73.86180959323146,nan.0,17.93906288312439,nan.0,1,1,"[]"
1410947,2017-03-25T01:57:00.000Z,18.34740580406737,73.85180746055342,3.936812269080392,14.00225061404399,0.0,2,1,"[]"
1410591,2017-03-25T01:57:00.000Z,18.34830764039866,73.85196616999673,0.0532088001990676,13.94904181384493,0.0,3,1,"[]"
1410765,2017-03-25T01:58:00.000Z,18.31327926304833,73.86558080462441,nan.0,18.44983863478253,nan.0,1,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410591,2017-03-25T01:58:00.000Z,18.34104596716949,73.85353607568142,3.676510350434834,14.7733282843477,0.0,2,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410947,2017-03-25T01:58:00.000Z,18.34071078657622,73.85352289764101,0.00492520934979801,14.7684030749979,0.0,3,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410665,2017-03-25T01:58:00.000Z,18.59331090307774,73.73572955095987,14.7684030749979,0.0,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T01:59:00.000Z,18.3132855655894,73.86551262258919,nan.0,18.45707012700788,nan.0,1,1,"[]"
1410947,2017-03-25T01:59:00.000Z,18.33137557733505,73.85296598219372,2.6489761047486,15.80809402225928,0.0,2,1,"[]"
1410591,2017-03-25T01:59:00.000Z,18.33193077390748,73.85297916023416,0.0194993847842273,15.78859463747506,0.0,3,1,"[]"
1410765,2017-03-25T02:00:00.000Z,18.31317211985014,73.86568909373916,nan.0,18.47956819076578,nan.0,1,1,"[]"
1410591,2017-03-25T02:00:00.000Z,18.32626593540214,73.85226926492636,2.056631018666724,16.42293717209905,0.0,2,1,"[]"
1410947,2017-03-25T02:00:00.000Z,18.32605737858855,73.85239588870604,0.02043263549905916,16.40250453659999,0.0,3,1,"[]"
1410765,2017-03-25T02:01:00.000Z,18.31317211985014,73.86569253148883,nan.0,18.47992869930676,nan.0,1,1,"[]"
1410591,2017-03-25T02:01:00.000Z,18.32002069016008,73.85833632014364,1.112329818735478,17.36759888057128,0.0,2,1,"[]"
1410947,2017-03-25T02:01:00.000Z,18.32039425895804,73.85818448619966,0.08766068706486152,17.27993819350642,0.0,3,1,"[]"
1410591,2017-03-25T02:02:00.000Z,18.31312742910437,73.86557965870786,nan.0,18.45025874650209,nan.0,2,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410947,2017-03-25T02:02:00.000Z,18.31328212783972,73.86574581660878,0.04670544462049619,18.40355330188159,0.0,3,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1411607,2017-03-25T02:02:00.000Z,18.51750565796301,73.87107432860431,18.40355330188159,0.0,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:03:00.000Z,18.3133841144134,73.86580253947842,nan.0,18.50620655882273,nan.0,1,1,"[]"
1410591,2017-03-25T02:03:00.000Z,18.31343396178368,73.86582259301818,0.01329296306884231,18.49291359575389,0.0,2,1,"[]"
1410947,2017-03-25T02:03:00.000Z,18.31346891223871,73.86584608430762,0.06604922016141401,18.42686437559247,0.0,3,1,"[]"
1410765,2017-03-25T02:04:00.000Z,18.3133841144134,73.86580082060358,,18.50638681287248,,1,0,"[]"
1410765,2017-03-25T02:05:00.000Z,18.31338583328824,73.86579910172874,,18.50664861884134,,1,0,"[]"
1410765,2017-03-25T02:06:00.000Z,18.31338583328824,73.86579795581218,nan.0,18.50677607770099,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410591,2017-03-25T02:06:00.000Z,18.31344255615787,73.86581915526851,0.01284255557755642,18.49393352212343,0.0,2,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:07:00.000Z,18.31338583328824,73.86579623693736,,18.50695633174895,,1,0,"[]"
1410765,2017-03-25T02:08:00.000Z,18.31338583328824,73.86579451806251,nan.0,18.50713658579691,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410591,2017-03-25T02:08:00.000Z,18.3134442750327,73.86581743639368,0.01294125774652244,18.49419532805039,0.0,2,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:09:00.000Z,18.31338583328824,73.86579451806251,,18.50713658579691,,1,0,"[]"
1410765,2017-03-25T02:10:00.000Z,18.31338583328824,73.86579451806251,,18.50713658579691,,1,0,"[]"
1410765,2017-03-25T02:11:00.000Z,18.3133841144134,73.86579279918767,nan.0,18.50739839176577,nan.0,1,1,"[ ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410591,2017-03-25T02:11:00.000Z,18.31344599390754,73.86581629047711,0.01297437923192746,18.49442401253384,0.0,2,1,"[ ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410671,2017-03-25T02:11:00.000Z,18.55729761044567,73.71527780518782,18.28408348141349,0.2103405311203575,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:12:00.000Z,18.3133841144134,73.86579279918767,nan.0,18.50739839176577,nan.0,1,0,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,2017-03-25T02:12:00.000Z,18.60659264894528,73.76039769670771,18.49199404256737,0.01540434919840476,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:13:00.000Z,18.31338239553857,73.86579279918767,nan.0,18.5075882623617,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410591,2017-03-25T02:13:00.000Z,18.31344599390754,73.86581629047711,0.01316424982785946,18.49442401253384,0.0,2,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:14:00.000Z,18.31338239553857,73.86579279918767,,18.5075882623617,,1,0,"[]"
1410765,2017-03-25T02:15:00.000Z,18.31338067666373,73.86579108031283,,18.50785006833302,,1,0,"[]"
1410765,2017-03-25T02:16:00.000Z,18.31338067666373,73.86579108031283,nan.0,18.50785006833302,nan.0,1,1,"[ ""unit_id 1410656 is left behind of your cluster 1"" ]"
1410591,2017-03-25T02:16:00.000Z,18.31344599390754,73.86581743639368,0.01329859698382307,18.4945514713492,0.0,2,1,"[ ""unit_id 1410656 is left behind of your cluster 1"" ]"
1410656,2017-03-25T02:16:00.000Z,18.49803940043099,73.85041918264318,18.41255241118808,0.08199906016111604,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:17:00.000Z,18.31338239553857,73.865789361438,nan.0,18.50811187430434,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-25T02:17:00.000Z,18.49786235632276,73.85003243580481,18.48604816779211,0.02206370651223208,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:18:00.000Z,18.3133841144134,73.86579108031283,,18.50837368027443,,1,0,"[]"
1410765,2017-03-25T02:19:00.000Z,18.31338067666373,73.86579279918767,nan.0,18.50879403119437,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410591,2017-03-25T02:19:00.000Z,18.31344885869894,73.86581915526851,0.01387974954007376,18.4949142816543,0.0,2,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:20:00.000Z,18.31338239553857,73.86579279918767,,18.50898390179031,,1,0,"[]"
1410765,2017-03-25T02:21:00.000Z,18.31338067666373,73.86579623693736,nan.0,18.50939135355049,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-25T02:21:00.000Z,18.49786235632276,73.85003243580481,18.48732764703826,0.02206370651223208,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:22:00.000Z,18.31338239553857,73.86579795581218,,18.50965315952181,,1,0,"[]"
1410765,2017-03-25T02:23:00.000Z,18.31338239553857,73.86579910172874,,18.50978061838399,,1,0,"[]"
1410765,2017-03-25T02:24:00.000Z,18.3133841144134,73.86579910172874,nan.0,18.50997048897992,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-25T02:24:00.000Z,18.49104930942612,73.82004265356078,18.38788140846988,0.1220890805100482,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:25:00.000Z,18.31338755216308,73.86580082060358,,18.51039083989833,,1,0,"[]"
1410765,2017-03-25T02:26:00.000Z,18.31338755216308,73.86580082060358,,18.51039083989833,,1,0,"[]"
1410765,2017-03-25T02:27:00.000Z,18.31338927103792,73.86580082060358,,18.51058071049426,,1,0,"[]"
1410765,2017-03-25T02:28:00.000Z,18.31339213582931,73.86580082060358,nan.0,18.51089557525698,nan.0,1,0,"[ ""unit_id 1410665 is left behind of your cluster 0"" ]"
1410665,2017-03-25T02:28:00.000Z,18.5931476099682,73.73529582154261,18.4617100418856,0.04918553337137745,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:29:00.000Z,18.31339557357898,73.86580082060358,,18.51127531644884,,1,0,"[]"
1410765,2017-03-25T02:30:00.000Z,18.31339901132866,73.86580253947842,,18.51169566736213,,1,0,"[]"
1410765,2017-03-25T02:31:00.000Z,18.31339901132866,73.86580597722809,,18.51205617543062,,1,0,"[]"
1410765,2017-03-25T02:32:00.000Z,18.31339729245382,73.86580597722809,,18.51224604602655,,1,0,"[]"
1410765,2017-03-25T02:33:00.000Z,18.31339729245382,73.86580597722809,nan.0,18.51224604602655,nan.0,1,0,"[ ""unit_id 1411607 is left behind of your cluster 0"" ]"
1411607,2017-03-25T02:33:00.000Z,18.51750565796301,73.87107432860431,18.51224604602655,0.0,1.0,10,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:34:00.000Z,18.31339901132866,73.86580769610293,nan.0,18.51250785198595,nan.0,1,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410947,2017-03-25T02:34:00.000Z,18.31346719336387,73.86585124093214,0.08507034965210281,18.42743750233385,0.0,3,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1411607,2017-03-25T02:34:00.000Z,18.51759446649627,73.87099755219491,18.41466833725962,0.0127691650742336,1.0,10,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:35:00.000Z,18.31339901132866,73.86580769610293,,18.51250785198595,,1,0,"[]"
1410765,2017-03-25T02:36:00.000Z,18.31339729245382,73.86580769610293,,18.51269772258189,,1,0,"[]"
1410765,2017-03-25T02:37:00.000Z,18.31339729245382,73.86580769610293,,18.51269772258189,,1,0,"[]"
1410765,2017-03-25T02:38:00.000Z,18.31339729245382,73.86580769610293,,18.51269772258189,,1,0,"[]"
1410765,2017-03-25T02:39:00.000Z,18.31339901132866,73.86580769610293,,18.51288759317782,,1,0,"[]"
1410765,2017-03-25T02:40:00.000Z,18.3134007302035,73.86580769610293,,18.51307746377375,,1,0,"[]"
1410765,2017-03-25T02:41:00.000Z,18.31340588682801,73.86581457160227,nan.0,18.51400074309853,nan.0,1,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-25T02:41:00.000Z,18.55681919028263,73.71827265811261,17.98351122303923,0.5304895200593029,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:42:00.000Z,18.31340932457768,73.86581629047711,nan.0,18.51442109400721,nan.0,1,0,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,2017-03-25T02:42:00.000Z,18.6065892111956,73.76037248654345,18.49633286770639,0.01808822630082313,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:43:00.000Z,18.31341047049424,73.86581915526851,nan.0,18.5147487784312,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410947,2017-03-25T02:43:00.000Z,18.3135073004434,73.86588619138718,0.08152292707353936,18.43322585135766,0.0,3,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:44:00.000Z,18.31341218936908,73.86581915526851,,18.51493864902713,,1,0,"[]"
1410765,2017-03-25T02:45:00.000Z,18.31341390824392,73.86581743639368,,18.51520045497586,,1,0,"[]"
1410765,2017-03-25T02:46:00.000Z,18.31341390824392,73.86581743639368,nan.0,18.51520045497586,nan.0,1,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-25T02:46:00.000Z,18.49810070696686,73.8509944327554,18.37215944642202,0.1430410085538396,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:47:00.000Z,18.31341562711875,73.86581629047711,,18.51542913947178,,1,0,"[]"
1410765,2017-03-25T02:48:00.000Z,18.31341562711875,73.86581629047711,nan.0,18.51542913947178,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-25T02:48:00.000Z,18.49776094270736,73.8498594024045,18.47191563886121,0.04351350061056512,1.0,8,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-25T02:49:00.000Z,18.3134007302035,73.86585754347321,nan.0,18.52008819356476,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410591,2017-03-25T02:49:00.000Z,18.31345917194797,73.86583290626722,0.02332467418735718,18.4967635193774,0.0,2,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,2017-03-25T02:50:00.000Z,18.31340244907833,73.86585926234805,nan.0,18.5203499995217,nan.0,1,1,"[]"
1410591,2017-03-25T02:50:00.000Z,18.31338927103792,73.86587759701298,0.01449423712850972,18.50585576239319,0.0,2,1,"[]"
1410947,2017-03-25T02:50:00.000Z,18.3134471398241,73.86586613784741,0.06561336385071925,18.44024239854247,0.0,3,1,"[]"
1410591,2017-03-25T02:51:00.000Z,18.31317097393358,73.86571774165311,nan.0,18.53541874831008,nan.0,1,0,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410947,2017-03-25T02:51:00.000Z,18.31324431259331,73.86574925435846,0.06946857943677998,18.4659501688733,0.0,3,1,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410947,2017-03-25T02:52:00.000Z,18.30539421121152,73.86873608586734,nan.0,19.39404380450438,nan.0,1,1,"[]"
1410591,2017-03-25T02:52:00.000Z,18.30597232611512,73.86830579419974,0.01283055961389223,19.38121324489049,0.0,2,1,"[]"
1410765,2017-03-25T02:52:00.000Z,18.31314404489446,73.86565929990866,0.825209726272,18.55600351861849,0.0,3,1,"[]"
1410591,2017-03-25T02:53:00.000Z,18.3004822398849,73.87364748423569,nan.0,20.21228335871879,nan.0,1,1,"[]"
1410947,2017-03-25T02:53:00.000Z,18.29986401790176,73.87382280946909,0.00183808630218607,20.2104452724166,0.0,2,1,"[]"
1410765,2017-03-25T02:53:00.000Z,18.30802065196286,73.86800441814495,1.033281789330559,19.17716348308604,0.0,3,1,"[]"
1410947,2017-03-25T02:54:00.000Z,18.28691573375266,73.87431784542223,nan.0,21.65117703773773,nan.0,1,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410591,2017-03-25T02:54:00.000Z,18.29171425934002,73.87261787820816,0.4578979092328872,21.19327912850484,0.0,2,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410765,2017-03-25T02:54:00.000Z,18.29900056977518,73.8738829700884,0.8366580151077088,20.35662111339713,0.0,3,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1412130,2017-03-25T02:54:00.000Z,18.49072444208188,73.81955621198183,20.1717918236739,0.1848292897232285,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-25T02:55:00.000Z,18.2720973137806,73.87944123835383,nan.0,23.38543430995977,nan.0,1,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410591,2017-03-25T02:55:00.000Z,18.28147263010132,73.87620746182665,0.9919321727412829,22.39350213721849,0.0,2,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410765,2017-03-25T02:55:00.000Z,18.28865752692108,73.87371795810402,0.8866551950628185,21.50684694215567,0.0,3,1,"[ ""unit_id 1412130 is left behind of your cluster 1"" ]"
1412130,2017-03-25T02:55:00.000Z,18.49072444208188,73.81955621198183,21.32201765243244,0.1848292897232285,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-25T02:56:00.000Z,18.25994257684803,73.8849679939139,nan.0,24.85758952910854,nan.0,1,1,"[]"
1410591,2017-03-25T02:56:00.000Z,18.27015727704761,73.88021931569683,1.136486041703794,23.72110348740475,0.0,2,1,"[]"
1410765,2017-03-25T02:56:00.000Z,18.27780741598999,73.87751781741093,0.9428223993174782,22.77828108808727,0.0,3,1,"[]"
1410947,2017-03-25T02:57:00.000Z,18.25364404648602,73.8915277932512,nan.0,25.84264920065556,nan.0,1,1,"[]"
1410591,2017-03-25T02:57:00.000Z,18.25979246177891,73.8850258627001,0.8622271625858886,24.98042203806967,0.0,2,1,"[]"
1410765,2017-03-25T02:57:00.000Z,18.26658087146954,73.88179781575572,0.8745231093606591,24.10589892870901,0.0,3,1,"[]"
1410947,2017-03-25T02:58:00.000Z,18.24766408092717,73.89622433226488,nan.0,26.67218202402627,nan.0,1,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410591,2017-03-25T02:58:00.000Z,18.25405371165556,73.89114276528764,0.7837830005135125,25.88839902351276,0.0,2,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410765,2017-03-25T02:58:00.000Z,18.25811426697946,73.88631272699493,0.7272252740550336,25.16117374945773,0.0,3,1,"[ ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410665,2017-03-25T02:58:00.000Z,18.59322954300211,73.7354190075726,25.09612788980713,0.06504585965059527,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-25T02:59:00.000Z,18.23664208251236,73.90586779306021,nan.0,28.26567966928941,nan.0,1,1,"[]"
1410591,2017-03-25T02:59:00.000Z,18.24959093961975,73.89467104237026,1.756737528099581,26.50894214118983,0.0,2,1,"[]"
1410765,2017-03-25T02:59:00.000Z,18.25148227489902,73.89330625574948,0.3041123307566096,26.20482981043322,0.0,3,1,"[]"
1410947,2017-03-25T03:00:00.000Z,18.23089588393139,73.9140461995359,nan.0,29.3400594633603,nan.0,1,1,"[]"
1410591,2017-03-25T03:00:00.000Z,18.24060580788709,73.90162446404527,1.591189891108097,27.7488695722522,0.0,2,1,"[]"
1410765,2017-03-25T03:00:00.000Z,18.244937372477,73.89835287227169,0.6420107849756782,27.10685878727652,0.0,3,1,"[]"
1410947,2017-03-25T03:01:00.000Z,18.2209774031621,73.9229728895241,nan.0,30.79100217353036,nan.0,1,1,"[]"
1410591,2017-03-25T03:01:00.000Z,18.23458917299839,73.91011112207514,1.923702396452057,28.8672997770783,0.0,2,1,"[]"
1410765,2017-03-25T03:01:00.000Z,18.23589379899987,73.90756432252458,0.3613099741545334,28.50598980292377,0.0,3,1,"[]"
1410947,2017-03-25T03:02:00.000Z,18.21133394236676,73.93199125283694,nan.0,32.22528535375969,nan.0,1,1,"[]"
1410591,2017-03-25T03:02:00.000Z,18.22910710818407,73.91571293516976,2.508513544199193,29.71677180956049,0.0,2,1,"[]"
1410765,2017-03-25T03:02:00.000Z,18.22994591910466,73.91494631699236,0.1884144670166457,29.52835734254385,0.0,3,1,"[]"
1410947,2017-03-25T03:03:00.000Z,18.20606387211571,73.9376830203814,nan.0,33.06483714764499,nan.0,1,1,"[]"
1410591,2017-03-25T03:03:00.000Z,18.22109887031726,73.92294596048498,2.174807272176711,30.89002987546828,0.0,2,1,"[]"
1410765,2017-03-25T03:03:00.000Z,18.2211853870174,73.92284454686958,0.07918055759989429,30.81084931786838,0.0,3,1,"[]"
1410947,2017-03-25T03:04:00.000Z,18.20057550476033,73.94685780130443,nan.0,34.21011357043108,nan.0,1,1,"[]"
1410765,2017-03-25T03:04:00.000Z,18.21153906143068,73.93173800527758,1.973469654466463,32.23664391596461,0.0,2,1,"[]"
1410591,2017-03-25T03:04:00.000Z,18.21304708762124,73.93030618253815,0.1608894079467831,32.07575450801783,0.0,3,1,"[]"
1410947,2017-03-25T03:05:00.000Z,18.18696087013264,73.95238283798967,nan.0,35.83260098850317,nan.0,1,1,"[]"
1410765,2017-03-25T03:05:00.000Z,18.20440916860571,73.94007454823831,2.411076963808867,33.4215240246943,0.0,2,1,"[]"
1410591,2017-03-25T03:05:00.000Z,18.20685913820709,73.93677946517529,0.3757444646086725,33.04577956008563,0.0,3,1,"[]"
1410947,2017-03-25T03:06:00.000Z,18.17788578395016,73.95523788909438,nan.0,36.88581596544022,nan.0,1,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410765,2017-03-25T03:06:00.000Z,18.19828882826849,73.9485491741443,2.339789283695119,34.5460266817451,0.0,2,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410591,2017-03-25T03:06:00.000Z,18.20293723878673,73.94449606727804,0.5758210914503223,33.97020559029477,0.0,3,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1411607,2017-03-25T03:06:00.000Z,18.51759446649627,73.87099755219491,33.95743642522054,0.0127691650742336,1.0,10,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-25T03:07:00.000Z,18.17217052511626,73.95319128212148,nan.0,37.55709868635959,nan.0,1,1,"[]"
1410765,2017-03-25T03:07:00.000Z,18.18610888117164,73.9526727548789,1.588395522601616,35.96870316375797,0.0,2,1,"[]"
1410591,2017-03-25T03:07:00.000Z,18.19580562708692,73.94936965039996,1.053047781145359,34.91565538261261,0.0,3,1,"[]"
1410947,2017-03-25T03:08:00.000Z,18.16413249341894,73.9543658465936,nan.0,38.45946059110801,nan.0,1,1,"[]"
1410765,2017-03-25T03:08:00.000Z,18.17781874783151,73.95525794263415,1.529330909394687,36.93012968171332,0.0,2,1,"[]"
1410591,2017-03-25T03:08:00.000Z,18.1851291225144,73.95303257267817,0.7658329846132688,36.16429669710006,0.0,3,1,"[]"
1410947,2017-03-25T03:09:00.000Z,18.15756238083264,73.96058473575482,nan.0,39.44203501528948,nan.0,1,1,"[]"
1410765,2017-03-25T03:09:00.000Z,18.17218370315668,73.95317924999762,1.847946967733719,37.59408804755576,0.0,2,1,"[]"
1410591,2017-03-25T03:09:00.000Z,18.17727730225777,73.95531638437862,0.5239854729819413,37.07010257457382,0.0,3,1,"[]"
1410947,2017-03-25T03:10:00.000Z,18.15151709802998,73.97078110128948,nan.0,40.71188895937016,nan.0,1,1,"[]"
1410765,2017-03-25T03:10:00.000Z,18.16408379196521,73.9543658465936,2.208448819719244,38.50344013965092,0.0,2,1,"[]"
1410591,2017-03-25T03:10:00.000Z,18.17025569854755,73.95303772930268,0.6163001633161826,37.88713997633474,0.0,3,1,"[]"
1410947,2017-03-25T03:11:00.000Z,18.14024700868032,73.97846447181205,nan.0,42.20506408337393,nan.0,1,1,"[ ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410765,2017-03-25T03:11:00.000Z,18.15685076665001,73.96173638189579,2.582116224871982,39.62294785850195,0.0,2,1,"[ ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410591,2017-03-25T03:11:00.000Z,18.16270697322057,73.95505798019474,0.8697148232642462,38.75323303523771,0.0,3,1,"[ ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410671,2017-03-25T03:11:00.000Z,18.55695784618617,73.71857919079191,38.18694100771874,0.566292027518962,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-25T03:12:00.000Z,18.13308560315,73.9816575683014,nan.0,43.06991213273594,nan.0,1,1,"[ ""cluster 2 is left behind of your cluster 1"" ]"
1410765,2017-03-25T03:12:00.000Z,18.15151537915514,73.97073927533511,2.325879030065671,40.74403310267027,0.0,2,1,"[ ""cluster 2 is left behind of your cluster 1"" ]"
1410591,2017-03-25T03:12:00.000Z,18.15701749750922,73.96135937534817,1.072377037753924,39.67165606491634,0.0,3,1,"[ ""cluster 2 is left behind of your cluster 1"" ]"
1410671,2017-03-25T03:12:00.000Z,18.55695784618617,73.71857919079191,39.10536403739738,0.566292027518962,1.0,4,2,"[ ""cluster 1 is move ahead of your cluster 2"" ]"
1410670,2017-03-25T03:12:00.000Z,18.60663733969105,73.76030946113274,0.5396742646560612,0.02661776286290085,0.0,9,2,"[ ""cluster 1 is move ahead of your cluster 2"" ]"
1410947,2017-03-25T03:13:00.000Z,18.12982718941683,73.98342972825863,nan.0,43.47776667688239,nan.0,1,1,"[]"
1410765,2017-03-25T03:13:00.000Z,18.1461272794986,73.9759176722615,1.922348485115656,41.55541819176673,0.0,2,1,"[]"
